react-dom_client.js?v=bca24845:14337 Download the React DevTools for a better development experience: https://react.dev/link/react-devtools
MessageBubble.tsx:27 [CHAT] Imagem carregada para msg: user_1779683871875_l942ahg7k
App.tsx:13 [HADES RENDERER] Window mounted: chat
App.tsx:17 [HADES RENDERER] Location: http://localhost:3000/?window=chat
App.tsx:18 [HADES RENDERER] Document visibilityState: visible
App.tsx:13 [HADES RENDERER] Window mounted: chat
App.tsx:17 [HADES RENDERER] Location: http://localhost:3000/?window=chat
App.tsx:18 [HADES RENDERER] Document visibilityState: visible
useWindowControl.ts:56 [RESIZE_START] Started resizing at 37258.60ms. Initial size: 480x490
useWindowControl.ts:76 [RESIZE_FRAME] Frame: 188 | Latency: 16.30ms | New Size: 712x618 | EventX/Y: 1677/727
useWindowControl.ts:76 [RESIZE_FRAME] Frame: 189 | Latency: 18.80ms | New Size: 720x617 | EventX/Y: 1685/726
useWindowControl.ts:76 [RESIZE_FRAME] Frame: 190 | Latency: 17.10ms | New Size: 728x611 | EventX/Y: 1693/720
useWindowControl.ts:76 [RESIZE_FRAME] Frame: 191 | Latency: 16.90ms | New Size: 736x605 | EventX/Y: 1701/714
useWindowControl.ts:76 [RESIZE_FRAME] Frame: 192 | Latency: 18.00ms | New Size: 743x596 | EventX/Y: 1708/705
useWindowControl.ts:76 [RESIZE_FRAME] Frame: 193 | Latency: 21.20ms | New Size: 748x580 | EventX/Y: 1713/689
useWindowControl.ts:76 [RESIZE_FRAME] Frame: 194 | Latency: 16.00ms | New Size: 749x561 | EventX/Y: 1714/670
useWindowControl.ts:76 [RESIZE_FRAME] Frame: 195 | Latency: 16.10ms | New Size: 749x540 | EventX/Y: 1714/649
useWindowControl.ts:76 [RESIZE_FRAME] Frame: 196 | Latency: 19.10ms | New Size: 745x510 | EventX/Y: 1710/619
useWindowControl.ts:76 [RESIZE_FRAME] Frame: 197 | Latency: 16.90ms | New Size: 730x474 | EventX/Y: 1695/583
useWindowControl.ts:76 [RESIZE_FRAME] Frame: 198 | Latency: 16.80ms | New Size: 712x443 | EventX/Y: 1677/552
useWindowControl.ts:76 [RESIZE_FRAME] Frame: 199 | Latency: 17.50ms | New Size: 690x416 | EventX/Y: 1655/525
useWindowControl.ts:76 [RESIZE_FRAME] Frame: 200 | Latency: 16.30ms | New Size: 659x400 | EventX/Y: 1624/499
useWindowControl.ts:76 [RESIZE_FRAME] Frame: 201 | Latency: 16.20ms | New Size: 625x400 | EventX/Y: 1590/480
useWindowControl.ts:76 [RESIZE_FRAME] Frame: 202 | Latency: 16.80ms | New Size: 586x400 | EventX/Y: 1551/467
useWindowControl.ts:76 [RESIZE_FRAME] Frame: 203 | Latency: 16.40ms | New Size: 559x400 | EventX/Y: 1524/463
useWindowControl.ts:76 [RESIZE_FRAME] Frame: 204 | Latency: 16.50ms | New Size: 541x400 | EventX/Y: 1506/463
useWindowControl.ts:76 [RESIZE_FRAME] Frame: 205 | Latency: 17.50ms | New Size: 525x400 | EventX/Y: 1490/468
useWindowControl.ts:76 [RESIZE_FRAME] Frame: 206 | Latency: 16.20ms | New Size: 511x400 | EventX/Y: 1476/481
useWindowControl.ts:76 [RESIZE_FRAME] Frame: 207 | Latency: 16.80ms | New Size: 496x400 | EventX/Y: 1461/501
useWindowControl.ts:76 [RESIZE_FRAME] Frame: 208 | Latency: 16.70ms | New Size: 478x421 | EventX/Y: 1443/530
useWindowControl.ts:76 [RESIZE_FRAME] Frame: 209 | Latency: 16.60ms | New Size: 468x450 | EventX/Y: 1433/559
useWindowControl.ts:76 [RESIZE_FRAME] Frame: 210 | Latency: 17.70ms | New Size: 466x479 | EventX/Y: 1431/588
useWindowControl.ts:76 [RESIZE_FRAME] Frame: 211 | Latency: 18.20ms | New Size: 466x504 | EventX/Y: 1431/613
useWindowControl.ts:76 [RESIZE_FRAME] Frame: 212 | Latency: 16.00ms | New Size: 473x520 | EventX/Y: 1438/629
useWindowControl.ts:76 [RESIZE_FRAME] Frame: 213 | Latency: 17.50ms | New Size: 484x535 | EventX/Y: 1449/644
useWindowControl.ts:76 [RESIZE_FRAME] Frame: 214 | Latency: 16.90ms | New Size: 494x543 | EventX/Y: 1459/652
useWindowControl.ts:76 [RESIZE_FRAME] Frame: 215 | Latency: 17.30ms | New Size: 508x548 | EventX/Y: 1473/657
useWindowControl.ts:76 [RESIZE_FRAME] Frame: 216 | Latency: 17.40ms | New Size: 517x550 | EventX/Y: 1482/659
useWindowControl.ts:76 [RESIZE_FRAME] Frame: 217 | Latency: 17.00ms | New Size: 522x551 | EventX/Y: 1487/660
useWindowControl.ts:86 [RESIZE_END] Resize ended. Duration: 4100.00ms | Total Frames: 217 | Avg Frame Latency: 18.35ms
useWindowControl.ts:56 [RESIZE_START] Started resizing at 42200.40ms. Initial size: 522x551
useWindowControl.ts:76 [RESIZE_FRAME] Frame: 1 | Latency: 0.00ms | New Size: 522x550 | EventX/Y: 1488/659
useWindowControl.ts:76 [RESIZE_FRAME] Frame: 2 | Latency: 16.10ms | New Size: 522x549 | EventX/Y: 1488/658
useWindowControl.ts:76 [RESIZE_FRAME] Frame: 3 | Latency: 20.00ms | New Size: 523x547 | EventX/Y: 1489/656
useWindowControl.ts:76 [RESIZE_FRAME] Frame: 4 | Latency: 17.30ms | New Size: 525x543 | EventX/Y: 1491/652
useWindowControl.ts:76 [RESIZE_FRAME] Frame: 5 | Latency: 18.30ms | New Size: 528x539 | EventX/Y: 1494/648
useWindowControl.ts:76 [RESIZE_FRAME] Frame: 6 | Latency: 20.60ms | New Size: 531x534 | EventX/Y: 1497/643
useWindowControl.ts:76 [RESIZE_FRAME] Frame: 7 | Latency: 17.70ms | New Size: 538x530 | EventX/Y: 1504/639
useWindowControl.ts:76 [RESIZE_FRAME] Frame: 8 | Latency: 16.00ms | New Size: 548x527 | EventX/Y: 1514/636
useWindowControl.ts:76 [RESIZE_FRAME] Frame: 9 | Latency: 17.60ms | New Size: 562x526 | EventX/Y: 1528/635
useWindowControl.ts:76 [RESIZE_FRAME] Frame: 10 | Latency: 17.90ms | New Size: 579x526 | EventX/Y: 1545/635
useWindowControl.ts:76 [RESIZE_FRAME] Frame: 11 | Latency: 17.50ms | New Size: 591x533 | EventX/Y: 1557/642
useWindowControl.ts:76 [RESIZE_FRAME] Frame: 12 | Latency: 18.00ms | New Size: 601x549 | EventX/Y: 1567/658
useWindowControl.ts:76 [RESIZE_FRAME] Frame: 13 | Latency: 16.30ms | New Size: 602x572 | EventX/Y: 1568/681
useWindowControl.ts:76 [RESIZE_FRAME] Frame: 14 | Latency: 17.10ms | New Size: 602x592 | EventX/Y: 1568/701
useWindowControl.ts:76 [RESIZE_FRAME] Frame: 15 | Latency: 16.00ms | New Size: 597x607 | EventX/Y: 1563/716
useWindowControl.ts:76 [RESIZE_FRAME] Frame: 16 | Latency: 18.30ms | New Size: 582x618 | EventX/Y: 1548/727
useWindowControl.ts:76 [RESIZE_FRAME] Frame: 17 | Latency: 18.70ms | New Size: 557x621 | EventX/Y: 1523/730
useWindowControl.ts:76 [RESIZE_FRAME] Frame: 18 | Latency: 19.30ms | New Size: 522x621 | EventX/Y: 1488/730
useWindowControl.ts:76 [RESIZE_FRAME] Frame: 19 | Latency: 16.60ms | New Size: 481x599 | EventX/Y: 1447/708
useWindowControl.ts:76 [RESIZE_FRAME] Frame: 20 | Latency: 16.40ms | New Size: 455x573 | EventX/Y: 1421/682
useWindowControl.ts:76 [RESIZE_FRAME] Frame: 21 | Latency: 16.00ms | New Size: 436x540 | EventX/Y: 1402/649
useWindowControl.ts:76 [RESIZE_FRAME] Frame: 22 | Latency: 16.60ms | New Size: 428x510 | EventX/Y: 1394/619
useWindowControl.ts:76 [RESIZE_FRAME] Frame: 23 | Latency: 16.30ms | New Size: 428x489 | EventX/Y: 1394/598
useWindowControl.ts:76 [RESIZE_FRAME] Frame: 24 | Latency: 17.20ms | New Size: 447x472 | EventX/Y: 1413/581
useWindowControl.ts:76 [RESIZE_FRAME] Frame: 25 | Latency: 16.10ms | New Size: 480x465 | EventX/Y: 1446/574
useWindowControl.ts:76 [RESIZE_FRAME] Frame: 26 | Latency: 16.10ms | New Size: 511x465 | EventX/Y: 1477/574
useWindowControl.ts:76 [RESIZE_FRAME] Frame: 27 | Latency: 16.10ms | New Size: 556x472 | EventX/Y: 1522/581
useWindowControl.ts:76 [RESIZE_FRAME] Frame: 28 | Latency: 18.80ms | New Size: 599x496 | EventX/Y: 1565/605
useWindowControl.ts:76 [RESIZE_FRAME] Frame: 29 | Latency: 16.40ms | New Size: 629x531 | EventX/Y: 1595/640
useWindowControl.ts:76 [RESIZE_FRAME] Frame: 30 | Latency: 16.10ms | New Size: 643x571 | EventX/Y: 1609/680
useWindowControl.ts:76 [RESIZE_FRAME] Frame: 31 | Latency: 16.90ms | New Size: 643x592 | EventX/Y: 1609/701
useWindowControl.ts:76 [RESIZE_FRAME] Frame: 32 | Latency: 17.90ms | New Size: 628x610 | EventX/Y: 1594/719
useWindowControl.ts:76 [RESIZE_FRAME] Frame: 33 | Latency: 17.30ms | New Size: 607x620 | EventX/Y: 1573/729
useWindowControl.ts:76 [RESIZE_FRAME] Frame: 34 | Latency: 18.50ms | New Size: 575x622 | EventX/Y: 1541/731
useWindowControl.ts:76 [RESIZE_FRAME] Frame: 35 | Latency: 16.20ms | New Size: 541x620 | EventX/Y: 1507/729
useWindowControl.ts:76 [RESIZE_FRAME] Frame: 36 | Latency: 17.10ms | New Size: 500x600 | EventX/Y: 1466/709
useWindowControl.ts:76 [RESIZE_FRAME] Frame: 37 | Latency: 17.30ms | New Size: 477x576 | EventX/Y: 1443/685
useWindowControl.ts:76 [RESIZE_FRAME] Frame: 38 | Latency: 16.50ms | New Size: 464x550 | EventX/Y: 1430/659
useWindowControl.ts:76 [RESIZE_FRAME] Frame: 39 | Latency: 16.30ms | New Size: 460x518 | EventX/Y: 1426/627
useWindowControl.ts:76 [RESIZE_FRAME] Frame: 40 | Latency: 16.20ms | New Size: 462x493 | EventX/Y: 1428/602
useWindowControl.ts:76 [RESIZE_FRAME] Frame: 41 | Latency: 16.30ms | New Size: 474x476 | EventX/Y: 1440/585
useWindowControl.ts:76 [RESIZE_FRAME] Frame: 42 | Latency: 18.00ms | New Size: 501x456 | EventX/Y: 1467/565
useWindowControl.ts:76 [RESIZE_FRAME] Frame: 43 | Latency: 17.40ms | New Size: 537x447 | EventX/Y: 1503/556
useWindowControl.ts:76 [RESIZE_FRAME] Frame: 44 | Latency: 16.10ms | New Size: 573x445 | EventX/Y: 1539/554
useWindowControl.ts:76 [RESIZE_FRAME] Frame: 45 | Latency: 16.20ms | New Size: 609x446 | EventX/Y: 1575/555
useWindowControl.ts:76 [RESIZE_FRAME] Frame: 46 | Latency: 16.80ms | New Size: 643x457 | EventX/Y: 1609/566
useWindowControl.ts:76 [RESIZE_FRAME] Frame: 47 | Latency: 18.20ms | New Size: 672x476 | EventX/Y: 1638/585
useWindowControl.ts:76 [RESIZE_FRAME] Frame: 48 | Latency: 16.10ms | New Size: 690x498 | EventX/Y: 1656/607
useWindowControl.ts:76 [RESIZE_FRAME] Frame: 49 | Latency: 16.00ms | New Size: 703x527 | EventX/Y: 1669/636
useWindowControl.ts:76 [RESIZE_FRAME] Frame: 50 | Latency: 16.50ms | New Size: 708x560 | EventX/Y: 1674/669
useWindowControl.ts:76 [RESIZE_FRAME] Frame: 51 | Latency: 16.30ms | New Size: 708x586 | EventX/Y: 1674/695
useWindowControl.ts:76 [RESIZE_FRAME] Frame: 52 | Latency: 16.80ms | New Size: 708x606 | EventX/Y: 1674/715
useWindowControl.ts:76 [RESIZE_FRAME] Frame: 53 | Latency: 19.10ms | New Size: 708x624 | EventX/Y: 1674/733
useWindowControl.ts:76 [RESIZE_FRAME] Frame: 54 | Latency: 16.10ms | New Size: 708x637 | EventX/Y: 1674/746
useWindowControl.ts:76 [RESIZE_FRAME] Frame: 55 | Latency: 19.30ms | New Size: 708x645 | EventX/Y: 1674/754
useWindowControl.ts:76 [RESIZE_FRAME] Frame: 56 | Latency: 18.90ms | New Size: 708x652 | EventX/Y: 1674/761
useWindowControl.ts:76 [RESIZE_FRAME] Frame: 57 | Latency: 17.70ms | New Size: 708x657 | EventX/Y: 1674/766
useWindowControl.ts:76 [RESIZE_FRAME] Frame: 58 | Latency: 21.20ms | New Size: 710x660 | EventX/Y: 1676/769
useWindowControl.ts:76 [RESIZE_FRAME] Frame: 59 | Latency: 16.00ms | New Size: 713x663 | EventX/Y: 1679/772
useWindowControl.ts:76 [RESIZE_FRAME] Frame: 60 | Latency: 17.00ms | New Size: 716x666 | EventX/Y: 1682/775
useWindowControl.ts:76 [RESIZE_FRAME] Frame: 61 | Latency: 17.10ms | New Size: 720x667 | EventX/Y: 1686/776
useWindowControl.ts:76 [RESIZE_FRAME] Frame: 62 | Latency: 19.40ms | New Size: 724x668 | EventX/Y: 1690/777
useWindowControl.ts:76 [RESIZE_FRAME] Frame: 63 | Latency: 18.00ms | New Size: 730x668 | EventX/Y: 1696/777
useWindowControl.ts:76 [RESIZE_FRAME] Frame: 64 | Latency: 18.80ms | New Size: 741x667 | EventX/Y: 1707/776
useWindowControl.ts:76 [RESIZE_FRAME] Frame: 65 | Latency: 17.10ms | New Size: 755x663 | EventX/Y: 1721/772
useWindowControl.ts:76 [RESIZE_FRAME] Frame: 66 | Latency: 16.30ms | New Size: 768x655 | EventX/Y: 1734/764
useWindowControl.ts:76 [RESIZE_FRAME] Frame: 67 | Latency: 18.00ms | New Size: 782x641 | EventX/Y: 1748/750
useWindowControl.ts:76 [RESIZE_FRAME] Frame: 68 | Latency: 17.00ms | New Size: 790x623 | EventX/Y: 1756/732
useWindowControl.ts:76 [RESIZE_FRAME] Frame: 69 | Latency: 16.70ms | New Size: 793x604 | EventX/Y: 1759/713
useWindowControl.ts:76 [RESIZE_FRAME] Frame: 70 | Latency: 18.20ms | New Size: 793x582 | EventX/Y: 1759/691
useWindowControl.ts:76 [RESIZE_FRAME] Frame: 71 | Latency: 16.30ms | New Size: 790x555 | EventX/Y: 1756/664
useWindowControl.ts:76 [RESIZE_FRAME] Frame: 72 | Latency: 16.20ms | New Size: 781x527 | EventX/Y: 1747/636
useWindowControl.ts:76 [RESIZE_FRAME] Frame: 73 | Latency: 16.70ms | New Size: 769x499 | EventX/Y: 1735/608
useWindowControl.ts:76 [RESIZE_FRAME] Frame: 74 | Latency: 16.30ms | New Size: 752x471 | EventX/Y: 1718/580
useWindowControl.ts:76 [RESIZE_FRAME] Frame: 75 | Latency: 17.30ms | New Size: 736x452 | EventX/Y: 1702/561
useWindowControl.ts:76 [RESIZE_FRAME] Frame: 76 | Latency: 18.10ms | New Size: 716x436 | EventX/Y: 1682/545
useWindowControl.ts:76 [RESIZE_FRAME] Frame: 77 | Latency: 18.40ms | New Size: 688x419 | EventX/Y: 1654/528
useWindowControl.ts:76 [RESIZE_FRAME] Frame: 78 | Latency: 16.10ms | New Size: 639x402 | EventX/Y: 1605/511
useWindowControl.ts:76 [RESIZE_FRAME] Frame: 79 | Latency: 16.30ms | New Size: 601x400 | EventX/Y: 1567/507
useWindowControl.ts:76 [RESIZE_FRAME] Frame: 80 | Latency: 17.20ms | New Size: 563x400 | EventX/Y: 1529/507
useWindowControl.ts:76 [RESIZE_FRAME] Frame: 81 | Latency: 17.10ms | New Size: 517x406 | EventX/Y: 1483/515
useWindowControl.ts:76 [RESIZE_FRAME] Frame: 82 | Latency: 16.00ms | New Size: 477x424 | EventX/Y: 1443/533
useWindowControl.ts:76 [RESIZE_FRAME] Frame: 83 | Latency: 17.90ms | New Size: 433x451 | EventX/Y: 1399/560
useWindowControl.ts:76 [RESIZE_FRAME] Frame: 84 | Latency: 18.70ms | New Size: 400x482 | EventX/Y: 1360/591
useWindowControl.ts:76 [RESIZE_FRAME] Frame: 85 | Latency: 17.60ms | New Size: 400x514 | EventX/Y: 1333/623
useWindowControl.ts:76 [RESIZE_FRAME] Frame: 86 | Latency: 17.10ms | New Size: 400x543 | EventX/Y: 1328/652
useWindowControl.ts:76 [RESIZE_FRAME] Frame: 87 | Latency: 18.30ms | New Size: 400x570 | EventX/Y: 1333/679
useWindowControl.ts:76 [RESIZE_FRAME] Frame: 88 | Latency: 16.00ms | New Size: 400x592 | EventX/Y: 1347/701
useWindowControl.ts:76 [RESIZE_FRAME] Frame: 89 | Latency: 17.80ms | New Size: 413x623 | EventX/Y: 1379/732
useWindowControl.ts:76 [RESIZE_FRAME] Frame: 90 | Latency: 19.20ms | New Size: 455x646 | EventX/Y: 1421/755
useWindowControl.ts:76 [RESIZE_FRAME] Frame: 91 | Latency: 17.00ms | New Size: 499x662 | EventX/Y: 1465/771
useWindowControl.ts:76 [RESIZE_FRAME] Frame: 92 | Latency: 16.30ms | New Size: 534x668 | EventX/Y: 1500/777
useWindowControl.ts:76 [RESIZE_FRAME] Frame: 93 | Latency: 17.20ms | New Size: 577x671 | EventX/Y: 1543/780
useWindowControl.ts:76 [RESIZE_FRAME] Frame: 94 | Latency: 16.10ms | New Size: 606x671 | EventX/Y: 1572/780
useWindowControl.ts:76 [RESIZE_FRAME] Frame: 95 | Latency: 16.70ms | New Size: 635x670 | EventX/Y: 1601/779
useWindowControl.ts:76 [RESIZE_FRAME] Frame: 96 | Latency: 16.70ms | New Size: 664x664 | EventX/Y: 1630/773
useWindowControl.ts:76 [RESIZE_FRAME] Frame: 97 | Latency: 17.70ms | New Size: 691x655 | EventX/Y: 1657/764
useWindowControl.ts:76 [RESIZE_FRAME] Frame: 98 | Latency: 18.80ms | New Size: 710x646 | EventX/Y: 1676/755
useWindowControl.ts:76 [RESIZE_FRAME] Frame: 99 | Latency: 16.30ms | New Size: 721x640 | EventX/Y: 1687/749
useWindowControl.ts:76 [RESIZE_FRAME] Frame: 100 | Latency: 19.10ms | New Size: 727x634 | EventX/Y: 1693/743
useWindowControl.ts:76 [RESIZE_FRAME] Frame: 101 | Latency: 20.70ms | New Size: 729x628 | EventX/Y: 1695/737
useWindowControl.ts:76 [RESIZE_FRAME] Frame: 102 | Latency: 16.10ms | New Size: 729x623 | EventX/Y: 1695/732
useWindowControl.ts:76 [RESIZE_FRAME] Frame: 103 | Latency: 18.30ms | New Size: 729x616 | EventX/Y: 1695/725
useWindowControl.ts:76 [RESIZE_FRAME] Frame: 104 | Latency: 21.10ms | New Size: 729x610 | EventX/Y: 1695/719
useWindowControl.ts:76 [RESIZE_FRAME] Frame: 105 | Latency: 26.00ms | New Size: 729x606 | EventX/Y: 1695/715
useWindowControl.ts:76 [RESIZE_FRAME] Frame: 106 | Latency: 29.30ms | New Size: 729x604 | EventX/Y: 1695/713
useWindowControl.ts:76 [RESIZE_FRAME] Frame: 107 | Latency: 26.50ms | New Size: 729x602 | EventX/Y: 1695/711
useWindowControl.ts:76 [RESIZE_FRAME] Frame: 108 | Latency: 65.50ms | New Size: 730x602 | EventX/Y: 1696/711
useWindowControl.ts:76 [RESIZE_FRAME] Frame: 109 | Latency: 18.90ms | New Size: 732x608 | EventX/Y: 1698/717
useWindowControl.ts:76 [RESIZE_FRAME] Frame: 110 | Latency: 16.90ms | New Size: 733x613 | EventX/Y: 1699/722
useWindowControl.ts:76 [RESIZE_FRAME] Frame: 111 | Latency: 16.00ms | New Size: 735x619 | EventX/Y: 1701/728
useWindowControl.ts:76 [RESIZE_FRAME] Frame: 112 | Latency: 16.80ms | New Size: 735x625 | EventX/Y: 1701/734
useWindowControl.ts:76 [RESIZE_FRAME] Frame: 113 | Latency: 16.60ms | New Size: 733x639 | EventX/Y: 1699/748
useWindowControl.ts:76 [RESIZE_FRAME] Frame: 114 | Latency: 16.20ms | New Size: 728x649 | EventX/Y: 1694/758
useWindowControl.ts:76 [RESIZE_FRAME] Frame: 115 | Latency: 17.80ms | New Size: 716x659 | EventX/Y: 1682/768
useWindowControl.ts:76 [RESIZE_FRAME] Frame: 116 | Latency: 16.10ms | New Size: 698x664 | EventX/Y: 1664/773
useWindowControl.ts:76 [RESIZE_FRAME] Frame: 117 | Latency: 17.70ms | New Size: 666x669 | EventX/Y: 1632/778
useWindowControl.ts:76 [RESIZE_FRAME] Frame: 118 | Latency: 16.10ms | New Size: 631x674 | EventX/Y: 1597/783
useWindowControl.ts:76 [RESIZE_FRAME] Frame: 119 | Latency: 16.30ms | New Size: 595x675 | EventX/Y: 1561/784
useWindowControl.ts:76 [RESIZE_FRAME] Frame: 120 | Latency: 16.00ms | New Size: 561x674 | EventX/Y: 1527/783
useWindowControl.ts:76 [RESIZE_FRAME] Frame: 121 | Latency: 17.60ms | New Size: 529x662 | EventX/Y: 1495/771
useWindowControl.ts:76 [RESIZE_FRAME] Frame: 122 | Latency: 17.50ms | New Size: 500x640 | EventX/Y: 1466/749
useWindowControl.ts:76 [RESIZE_FRAME] Frame: 123 | Latency: 17.50ms | New Size: 483x618 | EventX/Y: 1449/727
useWindowControl.ts:76 [RESIZE_FRAME] Frame: 124 | Latency: 16.80ms | New Size: 465x580 | EventX/Y: 1431/689
useWindowControl.ts:76 [RESIZE_FRAME] Frame: 125 | Latency: 16.30ms | New Size: 460x545 | EventX/Y: 1426/654
useWindowControl.ts:76 [RESIZE_FRAME] Frame: 126 | Latency: 16.10ms | New Size: 459x519 | EventX/Y: 1425/628
useWindowControl.ts:76 [RESIZE_FRAME] Frame: 127 | Latency: 17.10ms | New Size: 466x502 | EventX/Y: 1432/611
useWindowControl.ts:76 [RESIZE_FRAME] Frame: 128 | Latency: 16.80ms | New Size: 498x474 | EventX/Y: 1464/583
useWindowControl.ts:76 [RESIZE_FRAME] Frame: 129 | Latency: 16.10ms | New Size: 536x463 | EventX/Y: 1502/572
useWindowControl.ts:76 [RESIZE_FRAME] Frame: 130 | Latency: 16.60ms | New Size: 576x462 | EventX/Y: 1542/571
useWindowControl.ts:76 [RESIZE_FRAME] Frame: 131 | Latency: 16.20ms | New Size: 620x469 | EventX/Y: 1586/578
useWindowControl.ts:76 [RESIZE_FRAME] Frame: 132 | Latency: 17.20ms | New Size: 665x491 | EventX/Y: 1631/600
useWindowControl.ts:76 [RESIZE_FRAME] Frame: 133 | Latency: 18.20ms | New Size: 715x531 | EventX/Y: 1681/640
useWindowControl.ts:76 [RESIZE_FRAME] Frame: 134 | Latency: 17.20ms | New Size: 751x575 | EventX/Y: 1717/684
useWindowControl.ts:76 [RESIZE_FRAME] Frame: 135 | Latency: 16.50ms | New Size: 773x629 | EventX/Y: 1739/738
useWindowControl.ts:76 [RESIZE_FRAME] Frame: 136 | Latency: 18.60ms | New Size: 775x661 | EventX/Y: 1741/770
useWindowControl.ts:76 [RESIZE_FRAME] Frame: 137 | Latency: 17.30ms | New Size: 763x686 | EventX/Y: 1729/795
useWindowControl.ts:76 [RESIZE_FRAME] Frame: 138 | Latency: 16.30ms | New Size: 744x697 | EventX/Y: 1710/806
useWindowControl.ts:76 [RESIZE_FRAME] Frame: 139 | Latency: 17.50ms | New Size: 719x701 | EventX/Y: 1685/810
useWindowControl.ts:76 [RESIZE_FRAME] Frame: 140 | Latency: 17.20ms | New Size: 683x700 | EventX/Y: 1649/809
useWindowControl.ts:76 [RESIZE_FRAME] Frame: 141 | Latency: 18.60ms | New Size: 639x687 | EventX/Y: 1605/796
useWindowControl.ts:76 [RESIZE_FRAME] Frame: 142 | Latency: 16.50ms | New Size: 599x666 | EventX/Y: 1565/775
useWindowControl.ts:76 [RESIZE_FRAME] Frame: 143 | Latency: 16.00ms | New Size: 578x649 | EventX/Y: 1544/758
useWindowControl.ts:76 [RESIZE_FRAME] Frame: 144 | Latency: 17.50ms | New Size: 564x629 | EventX/Y: 1530/738
useWindowControl.ts:76 [RESIZE_FRAME] Frame: 145 | Latency: 16.00ms | New Size: 562x616 | EventX/Y: 1528/725
useWindowControl.ts:76 [RESIZE_FRAME] Frame: 146 | Latency: 16.50ms | New Size: 563x594 | EventX/Y: 1529/703
useWindowControl.ts:76 [RESIZE_FRAME] Frame: 147 | Latency: 16.20ms | New Size: 576x580 | EventX/Y: 1542/689
useWindowControl.ts:76 [RESIZE_FRAME] Frame: 148 | Latency: 17.70ms | New Size: 594x571 | EventX/Y: 1560/680
useWindowControl.ts:76 [RESIZE_FRAME] Frame: 149 | Latency: 17.70ms | New Size: 618x567 | EventX/Y: 1584/676
useWindowControl.ts:76 [RESIZE_FRAME] Frame: 150 | Latency: 18.30ms | New Size: 640x567 | EventX/Y: 1606/676
useWindowControl.ts:76 [RESIZE_FRAME] Frame: 151 | Latency: 18.60ms | New Size: 657x572 | EventX/Y: 1623/681
useWindowControl.ts:76 [RESIZE_FRAME] Frame: 152 | Latency: 18.40ms | New Size: 664x579 | EventX/Y: 1630/688
useWindowControl.ts:76 [RESIZE_FRAME] Frame: 153 | Latency: 19.80ms | New Size: 665x584 | EventX/Y: 1631/693
useWindowControl.ts:76 [RESIZE_FRAME] Frame: 154 | Latency: 28.00ms | New Size: 665x587 | EventX/Y: 1631/696
useWindowControl.ts:76 [RESIZE_FRAME] Frame: 155 | Latency: 286.20ms | New Size: 665x586 | EventX/Y: 1631/695
useWindowControl.ts:76 [RESIZE_FRAME] Frame: 156 | Latency: 17.10ms | New Size: 668x573 | EventX/Y: 1634/682
useWindowControl.ts:76 [RESIZE_FRAME] Frame: 157 | Latency: 16.80ms | New Size: 672x556 | EventX/Y: 1638/665
useWindowControl.ts:76 [RESIZE_FRAME] Frame: 158 | Latency: 17.40ms | New Size: 682x524 | EventX/Y: 1648/633
useWindowControl.ts:76 [RESIZE_FRAME] Frame: 159 | Latency: 16.10ms | New Size: 697x489 | EventX/Y: 1663/598
useWindowControl.ts:76 [RESIZE_FRAME] Frame: 160 | Latency: 17.30ms | New Size: 717x454 | EventX/Y: 1683/563
useWindowControl.ts:76 [RESIZE_FRAME] Frame: 161 | Latency: 16.70ms | New Size: 741x423 | EventX/Y: 1707/532
useWindowControl.ts:76 [RESIZE_FRAME] Frame: 162 | Latency: 18.70ms | New Size: 761x402 | EventX/Y: 1727/511
useWindowControl.ts:76 [RESIZE_FRAME] Frame: 163 | Latency: 17.30ms | New Size: 771x400 | EventX/Y: 1737/501
useWindowControl.ts:76 [RESIZE_FRAME] Frame: 164 | Latency: 48.30ms | New Size: 773x400 | EventX/Y: 1739/501
useWindowControl.ts:76 [RESIZE_FRAME] Frame: 165 | Latency: 17.50ms | New Size: 773x400 | EventX/Y: 1739/508
useWindowControl.ts:76 [RESIZE_FRAME] Frame: 166 | Latency: 18.10ms | New Size: 774x409 | EventX/Y: 1740/518
useWindowControl.ts:76 [RESIZE_FRAME] Frame: 167 | Latency: 16.40ms | New Size: 774x423 | EventX/Y: 1740/532
useWindowControl.ts:76 [RESIZE_FRAME] Frame: 168 | Latency: 18.40ms | New Size: 774x445 | EventX/Y: 1740/554
useWindowControl.ts:76 [RESIZE_FRAME] Frame: 169 | Latency: 17.90ms | New Size: 774x480 | EventX/Y: 1740/589
useWindowControl.ts:76 [RESIZE_FRAME] Frame: 170 | Latency: 17.30ms | New Size: 774x523 | EventX/Y: 1740/632
useWindowControl.ts:76 [RESIZE_FRAME] Frame: 171 | Latency: 19.40ms | New Size: 774x568 | EventX/Y: 1740/677
useWindowControl.ts:76 [RESIZE_FRAME] Frame: 172 | Latency: 16.30ms | New Size: 774x600 | EventX/Y: 1740/709
useWindowControl.ts:76 [RESIZE_FRAME] Frame: 173 | Latency: 16.10ms | New Size: 774x626 | EventX/Y: 1740/735
useWindowControl.ts:76 [RESIZE_FRAME] Frame: 174 | Latency: 18.10ms | New Size: 774x642 | EventX/Y: 1740/751
useWindowControl.ts:76 [RESIZE_FRAME] Frame: 175 | Latency: 16.00ms | New Size: 774x655 | EventX/Y: 1740/764
